age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
23,Male,Germany,2.585096156040356,Instagram,5,Socializing,10.513770870199828,1,7.392938977879643,Medium,44.54662792082064
24,Male,India,1.8520723546778948,Twitter,5,Entertainment,17.479400461542568,1,10.0,Low,16.31965154888407
21,Female,Australia,2.179033757231707,YouTube,5,Entertainment,21.851473164355006,0,8.857308277164057,Low,33.38833975403081
27,Female,USA,3.415736502636802,YouTube,4,Socializing,28.0718217122848,1,6.350397856651018,Medium,46.683654295520704
27,Male,Germany,5.362141781545826,Snapchat,2,Entertainment,11.451826434564524,1,4.86217572069787,High,51.18866215822264
25,Female,USA,4.388856645520822,TikTok,1,Education,42.7177501108556,1,7.748925417520493,Medium,32.54140197986545
16,Male,India,4.865395980955126,Instagram,5,Education,24.35257214994554,0,5.90602302904114,Medium,46.56251289905603
23,Male,Germany,4.243871534554573,YouTube,4,News,6.548180229099714,1,5.462887904015065,Medium,30.65675238541885
18,Female,India,3.386362166517539,Snapchat,5,Entertainment,23.132130613851118,1,5.881422630309559,Medium,1.6601071140096195
14,Other,UK,3.580046847604617,YouTube,4,Content Creation,21.837088252832736,0,6.790794136016299,Medium,31.009027328938583
21,Female,India,3.688688270906161,Instagram,1,Education,17.589106844367166,1,6.801762706790581,Medium,59.5024936478125
21,Female,UK,3.955200822553266,Instagram,5,News,7.490853256228803,0,5.645257354104334,Medium,41.846514619147314
26,Female,USA,3.677314033277929,Instagram,3,Entertainment,34.30531340276073,0,7.888486090152267,Medium,54.89396115106176
15,Female,Canada,1.6467149487357866,YouTube,5,Socializing,19.40148372130607,1,10.0,Low,46.62000036652668
22,Female,India,3.4788339843490927,Instagram,2,Socializing,15.510821147291711,0,7.0285914651932,Medium,16.1064368186876
24,Female,USA,5.831714207307002,Snapchat,3,Socializing,25.40056826734625,0,6.169342236353911,High,45.96235757557639
25,Male,Brazil,0.7958505791626869,Twitter,1,Entertainment,32.16226747213351,0,9.945487975306644,Low,27.47262989263799
22,Male,Brazil,3.063750360303836,YouTube,5,Socializing,24.175123799704917,0,6.729364732008701,Medium,43.4018776783591
17,Male,Germany,1.795359654217082,Snapchat,1,Education,12.53065825431518,0,8.852804956029921,Low,37.49545727763479
16,Female,USA,3.4939611137809794,Instagram,1,Education,31.52955295463528,1,6.780042553068688,Medium,30.48968907347897
16,Male,Australia,2.630759737500376,TikTok,4,Education,17.032880813505336,1,9.51442153698852,Medium,33.99904974528578
21,Male,Brazil,5.897946277491174,TikTok,2,Education,25.39621927608666,1,5.663485658947863,High,19.02169459745054
19,Male,Brazil,2.200577216760856,Instagram,2,Socializing,13.13128921070928,0,8.759882745632504,Low,49.16033384102189
16,Male,Canada,4.642961358751236,Instagram,2,Entertainment,28.549330507418706,1,5.987035780348839,Medium,23.92867912729537
16,Male,USA,3.426338781195544,YouTube,5,Entertainment,11.369501693170282,1,7.451085416396597,Medium,17.81047481670354
21,Male,Australia,4.572578453420406,YouTube,3,Entertainment,16.68040192204655,1,6.6060887151028425,Medium,55.88678425188443
23,Female,Canada,2.2285089230742825,Instagram,2,Content Creation,16.481822003478136,0,7.97486545336583,Low,85.0762292297786
20,Male,Germany,1.4771027902709577,Twitter,3,Content Creation,18.44641151106001,1,9.20239859385812,Low,57.91698282360412
22,Male,Australia,2.0030640703551583,Twitter,5,Entertainment,19.20725150474292,0,8.347792395936715,Low,38.13416810566317
15,Female,India,3.017405620145073,TikTok,1,Entertainment,13.468265300071655,1,8.581214701297416,Medium,28.610744357132788
13,Male,USA,4.007748633503431,Instagram,1,Socializing,22.90470004257763,1,9.14827458820885,Medium,49.91285344349036
21,Male,UK,3.1058715163135333,YouTube,5,Socializing,11.372465992231673,0,6.798772882309394,Medium,29.651535840797447
26,Male,India,6.283903271592422,YouTube,4,Education,14.24481858157596,0,4.294847937515508,High,21.60266412807164
21,Female,USA,2.698396428091914,Twitter,2,Entertainment,22.23352721537222,0,6.549584171952982,Medium,32.62246449291113
13,Male,India,1.9171948911287224,YouTube,2,Education,15.02964009663802,0,8.655296897449709,Low,28.57490440861513
25,Female,Canada,4.437680979599062,TikTok,1,Education,23.732656967073744,0,7.960066649240538,Medium,27.402409880501743
17,Female,India,3.1214986419301787,Instagram,4,Entertainment,13.43024251595359,0,6.625257222874275,Medium,50.58613743053779
25,Male,India,3.0307966179474257,YouTube,1,Entertainment,24.473509825955198,0,6.987280787469282,Medium,1.328026810028632
25,Male,Brazil,5.252245563114944,Instagram,5,Entertainment,21.083525488396027,0,5.347607577898363,High,32.49779300036946
17,Male,USA,4.026452958779161,Instagram,2,Education,16.79784473766548,1,6.1556947262550485,Medium,54.71630656712498
25,Male,Brazil,2.239438957378816,Instagram,3,Entertainment,32.03165033604366,1,8.128927671841387,Low,53.01971224483299
24,Male,India,3.3544690684099314,TikTok,2,Socializing,28.701664496155264,1,6.792649590777977,Medium,6.898541961838788
13,Female,India,2.524731266118627,TikTok,3,Entertainment,5.0,1,7.154144836641225,Medium,30.51936604450227
27,Male,USA,3.128832290270672,Instagram,1,Entertainment,38.319384922621325,0,7.659719226065152,Medium,59.41629716823794
17,Female,India,3.500972196870599,Instagram,2,Socializing,36.54666844886935,1,9.085668758682813,Medium,25.16653170620296
20,Female,USA,3.343502538722253,Snapchat,4,Education,35.554158832921225,1,7.261092292714115,Medium,56.44258695277266
24,Male,USA,4.613285078957999,YouTube,5,Entertainment,29.282878227590093,0,7.879083721584523,Medium,41.94288801655281
21,Male,India,4.775846497365409,TikTok,2,Entertainment,44.15460565874329,1,6.146584408493193,Medium,32.42842028417072
26,Male,India,3.027494472377466,YouTube,3,Socializing,15.717002874108044,1,8.797871076692582,Medium,56.23321085945139
13,Female,Germany,2.814651824217026,TikTok,2,Entertainment,27.573043995112045,1,8.270392316112478,Medium,39.018529711177166
20,Male,India,4.374461817831462,YouTube,1,Socializing,22.970417341287103,1,6.907181491360571,Medium,75.56108425135551
20,Female,UK,3.664714228267452,TikTok,4,Socializing,35.44264554115543,0,5.992761519933795,Medium,36.190379012374805
17,Female,Germany,7.604333312804152,Instagram,5,Socializing,11.87510714731909,1,3.2228393632060857,High,35.43774640750867
17,Other,UK,2.223212363543756,TikTok,4,Entertainment,27.2436963338334,1,8.471003109074907,Low,49.93312489011343
16,Female,India,4.369740568673496,TikTok,4,Education,20.11019662410349,0,4.800896276489237,Medium,53.43341946981122
18,Female,India,4.864611776836577,TikTok,1,Education,26.81596580491712,0,5.912002709910232,Medium,41.86948816502443
24,Female,India,0.5,Instagram,1,Entertainment,22.48134332887062,0,10.0,Low,78.56282193905736
23,Female,India,3.879497434340896,Twitter,2,News,29.222446601319295,1,8.345349770087608,Medium,19.082904391233484
17,Female,Canada,1.922533089174288,Snapchat,2,Education,39.402085170030986,1,8.062323114812056,Low,22.080982632941957
20,Male,Brazil,4.151581757651106,Instagram,1,Education,23.100046774114084,1,6.271158819383677,Medium,53.14084448155671
14,Male,India,3.590852852751122,Snapchat,3,Socializing,7.71317328399671,1,7.833731793693462,Medium,63.583408921087816
18,Female,UK,4.145495696471127,YouTube,2,Socializing,9.764671912886747,1,4.986333365535564,Medium,51.57475153772664
23,Female,Brazil,2.745002614943888,YouTube,5,Education,34.646254031787535,1,7.36333776615679,Medium,38.938617839970185
20,Male,USA,3.908048290605995,Snapchat,1,Education,17.64374296485049,0,8.05686775783702,Medium,61.19253823989858
22,Male,India,3.2583609852035265,Instagram,1,Entertainment,27.46481558249036,1,7.376260907282824,Medium,64.18701132395009
18,Female,India,5.026941458311524,Snapchat,1,Socializing,28.92881851290094,1,6.149229051931545,High,20.517419105481032
15,Female,USA,3.17754804745087,TikTok,3,Socializing,16.27262247456496,1,7.686295755649582,Medium,36.461710998232086
24,Male,USA,3.059365506941613,Twitter,2,Socializing,12.72922843770299,0,7.666916166508432,Medium,47.136402327041566
13,Female,Brazil,5.424956486874635,Snapchat,4,Socializing,20.573918136936776,1,6.386111051030345,High,20.263006156999435
15,Female,Germany,4.356761912389404,TikTok,2,Content Creation,37.42768911539099,1,4.972615819813001,Medium,42.18235571452669
27,Female,India,5.264232623568284,TikTok,5,Entertainment,27.241119702627905,1,6.273616336291506,High,56.50907834780891
15,Male,UK,3.939177748810084,Instagram,2,Socializing,27.23783362489552,1,7.157891349915179,Medium,93.75878840389308
13,Female,UK,4.1097299069715945,YouTube,3,News,40.26226047778023,0,6.549855552681332,Medium,47.37400708321461
27,Female,India,6.283351393905537,YouTube,3,Entertainment,28.654732955266617,1,5.807995148213016,High,40.9104559947402
13,Female,USA,6.346632473578683,Snapchat,5,Entertainment,5.0,0,3.937346858673613,High,56.53093702183407
25,Female,UK,5.129649617726357,Instagram,3,Entertainment,14.26326329801242,0,6.811369935591142,High,53.7814224438791
16,Female,USA,1.6281023164655632,TikTok,5,Entertainment,47.29172471218263,1,8.782787396191594,Low,68.483155742287
27,Female,Canada,2.3416004373184824,Snapchat,1,Education,30.020950616338755,0,8.101261833832766,Low,25.5420253536148
22,Female,India,4.042458849164308,Instagram,3,Education,16.392434892342358,1,7.116834755720574,Medium,40.02818699144393
27,Male,Canada,2.268728264940754,YouTube,2,Socializing,5.016720604796024,0,7.975875681924222,Low,46.858352523920864
27,Female,Brazil,1.8618044015306412,YouTube,1,Education,35.32085548080954,0,10.0,Low,56.530876606358056
25,Male,Canada,3.824726972398557,Instagram,1,Entertainment,23.961398432112183,1,6.758363332201288,Medium,31.352651804206022
25,Male,UK,2.4176218583765925,Snapchat,5,Entertainment,39.98908799958055,0,10.0,Low,30.77202020262961
20,Female,India,3.4073558039126373,Instagram,3,Socializing,44.193031249795,1,7.887436399604216,Medium,11.709005515821032
13,Female,UK,0.5,Instagram,4,Entertainment,46.93093170126318,0,9.709599253897244,Low,13.311108385780695
26,Other,USA,0.7918177180757127,YouTube,3,Entertainment,23.58775125692584,0,10.0,Low,56.05422767847732
27,Female,Canada,2.8630953215269117,Instagram,3,Entertainment,29.795140496769577,1,6.483188267216443,Medium,17.754770750476453
18,Male,Canada,4.560086568520483,Snapchat,2,Education,24.390417268524235,0,5.745055879784729,Medium,53.89053042992593
17,Other,India,5.945582210756703,Instagram,3,Entertainment,22.06447619101189,1,5.752971095637394,High,30.890074183410523
20,Female,USA,3.872001503599402,TikTok,2,Education,22.85616473650092,0,5.571408224492997,Medium,53.29852175506325
24,Other,Brazil,4.567844972850203,Instagram,1,Education,22.998265960389705,1,6.496979449140414,Medium,54.79835008703351
19,Female,India,5.15690460061218,Instagram,5,Education,23.53337522632743,0,5.00656728123869,High,21.076144724922493
25,Male,USA,4.302459928387166,YouTube,5,Entertainment,14.120650121418944,1,7.956513496990489,Medium,44.23143789061093
17,Male,USA,0.8417135469346535,TikTok,4,Entertainment,15.451620354061427,0,8.59378594864805,Low,21.61369708843498
25,Male,India,4.9315203528201295,Instagram,4,Entertainment,17.43820104866627,0,7.795040724089134,Medium,49.54938231538256
27,Female,UK,2.768989229117913,Instagram,1,Socializing,24.735216066559424,0,7.933441021571238,Medium,57.67701714922119
16,Male,Australia,2.777743667649464,YouTube,1,Entertainment,16.88957471508534,1,7.341220963633924,Medium,56.67105276949081
20,Male,UK,4.384665766281782,YouTube,2,Entertainment,29.375461290715947,1,6.067997495023834,Medium,57.334385482236215
14,Male,India,5.035484446786677,Instagram,2,Entertainment,42.53574268260448,1,5.387387566070654,High,48.77278859113704
23,Female,Canada,3.555072015569227,YouTube,2,Socializing,37.63151513821373,1,5.834656456019292,Medium,74.25453132264253
20,Male,Canada,1.957405599146648,YouTube,5,Socializing,23.45226288244382,0,10.0,Low,37.49435273454715
22,Male,India,1.5303477999973094,TikTok,1,Socializing,27.2246440728934,0,8.76827470112093,Low,66.07685081373836
24,Female,Germany,3.76239520334696,YouTube,1,Socializing,27.997688625057872,1,7.479144626855619,Medium,53.26105870255891
18,Male,India,4.516019776091697,TikTok,4,Education,28.105811828929895,1,7.760855691894088,Medium,16.150280076062838
16,Male,India,2.395738292257503,Instagram,1,Content Creation,16.880069683478215,1,9.683160916816629,Low,48.4040571756599
19,Male,Canada,5.181062824795966,YouTube,2,Socializing,29.82948913397865,1,6.474628728460377,High,53.670533107373934
18,Female,UK,2.7928030696623325,Twitter,5,Entertainment,43.97276648389615,0,8.788758377155446,Medium,45.581122607960125
19,Female,USA,2.3971538766178635,TikTok,1,Education,18.67929770014034,0,8.349775017109373,Low,27.774596186371063
22,Male,India,4.731030554231198,TikTok,3,Entertainment,20.011347967872904,1,7.2152864278659425,Medium,58.82620409257117
14,Male,Germany,1.199284561864221,YouTube,3,Entertainment,5.0,0,7.979297637437073,Low,27.988770090195523
22,Male,Canada,2.311329898295911,Twitter,2,Entertainment,17.893924951743713,1,9.150431343109805,Low,48.82388155009789
26,Female,India,3.2921162016493697,YouTube,3,Education,38.6429667497645,1,8.47084944343694,Medium,25.56817277331344
22,Male,India,2.26293477647407,TikTok,5,Entertainment,17.445585726238182,0,9.878781119579306,Low,36.19349223402332
24,Male,India,2.7729031886027222,YouTube,2,Education,19.8070879976218,0,7.700364600689038,Medium,55.96155467711032
18,Male,Canada,2.728051721476133,Instagram,1,Entertainment,23.6791584256506,0,8.711340068153303,Medium,50.54773872976549
16,Female,Canada,4.022221975675054,Instagram,1,Socializing,23.18896368517752,1,6.896292789131444,Medium,31.944352034632963
15,Female,India,1.668267894869717,Snapchat,1,Entertainment,17.256220565048046,1,8.720809628833061,Low,58.123872902636286
21,Female,India,1.5831323580208394,Instagram,2,Socializing,5.0,0,9.422959504733155,Low,59.98259914635784
19,Female,India,0.5,TikTok,2,Socializing,26.07430677493304,1,8.607430733848965,Low,38.042547526667626
14,Male,Brazil,3.682036957690304,Instagram,2,Socializing,19.78914675431222,0,5.022345875153354,Medium,53.3121511361713
19,Male,USA,4.682172996725512,YouTube,4,News,29.23134397413272,0,4.88553389507533,Medium,37.95448485665096
21,Male,USA,4.47387006751478,TikTok,3,Socializing,14.748611613663956,0,5.941397217719532,Medium,32.5459973085368
15,Male,India,3.7381614642110894,TikTok,2,Entertainment,15.676008451280769,0,6.392363850735461,Medium,35.213257000902885
16,Male,UK,3.060191117351231,YouTube,4,Entertainment,9.196841214961768,1,6.762902598867936,Medium,26.203630976330658
18,Male,USA,4.702028294256035,Instagram,4,Entertainment,12.381174969969742,1,6.268739667382647,Medium,48.8725150410734
20,Female,UK,5.120828301143237,YouTube,2,Entertainment,23.99118094753912,1,5.624899874354547,High,63.617005377255936
27,Female,USA,4.929015328387673,Instagram,2,Education,17.497862262720414,0,5.299317458378742,Medium,17.063208927719558
21,Male,India,6.2804625756704,TikTok,2,Socializing,27.077272375714205,1,7.34071504027715,High,36.99560780807929
23,Male,Germany,2.491597802640703,Snapchat,4,Entertainment,23.690752578731004,0,8.604729402395261,Low,34.05435029067152
26,Female,UK,3.775581571952983,YouTube,2,Entertainment,24.93216213962263,0,6.045647992257451,Medium,35.11216320801739
16,Female,USA,3.9034269408394815,Instagram,4,Entertainment,16.22095984136004,1,7.208920123930662,Medium,86.4553209380012
18,Male,UK,3.6894136693840216,TikTok,1,Entertainment,33.77438877763877,0,7.417978417264575,Medium,53.32142929654687
26,Female,India,4.293271735474911,YouTube,1,Socializing,31.42322919630193,0,7.903886068302493,Medium,68.44945597166435
17,Female,India,2.825211428308843,TikTok,5,Entertainment,7.946364589897094,1,7.373564065107251,Medium,47.72113661081983
16,Male,India,6.270374262965075,Snapchat,1,Education,26.093128637709192,0,4.004120737349012,High,33.516150063295576
25,Male,Brazil,3.5137619691843414,Instagram,2,Socializing,30.813672558444228,1,7.261844792982461,Medium,23.89892761394109
23,Female,India,2.278674548128833,Instagram,4,Entertainment,32.09573392075919,1,7.630965396997811,Low,40.54910856259487
14,Female,UK,2.903332857108312,Snapchat,4,Entertainment,22.623124374360405,0,8.254869915313137,Medium,26.148108592180957
19,Female,UK,4.933434874339763,YouTube,2,Entertainment,21.371884019731368,1,6.014368950087427,Medium,19.72716938831264
21,Female,Canada,3.5671054792964414,YouTube,4,News,12.968670664869762,1,6.295111990591075,Medium,55.9939011301629
27,Female,India,3.35605363907491,Twitter,3,Entertainment,29.10771456767544,0,7.680632138717274,Medium,32.98561708697128
15,Other,USA,1.2000967372420637,Instagram,1,Socializing,26.46368415819881,0,9.69573758783624,Low,44.18604903616532
16,Female,India,2.1628471121178605,YouTube,2,Socializing,18.776579461868337,1,7.602360740875674,Low,41.071608224564
13,Female,Brazil,3.451041031419448,TikTok,3,Entertainment,12.248784002770508,1,7.739367653781299,Medium,34.729500654058505
20,Female,USA,5.2683652901222455,Instagram,1,Socializing,25.35591906146424,1,6.546862678036106,High,61.02586558434939
15,Female,India,2.0771484191818783,TikTok,3,Socializing,14.085161300413754,0,8.534300997719507,Low,44.60204281118591
25,Female,India,2.0462142801595773,YouTube,4,Entertainment,32.14592737496432,1,7.586864913380983,Low,47.78157062890188
25,Female,India,2.2858391495587425,Instagram,1,Entertainment,26.176965164927516,1,7.953191116967315,Low,26.22081820452188
25,Female,India,3.896722755705368,TikTok,3,Entertainment,38.43719994356139,1,9.25916447088621,Medium,29.703497709375483
14,Female,Canada,2.407369637942449,Twitter,5,Entertainment,39.85580055596884,0,8.855255045392253,Low,69.39569062682622
24,Female,India,1.721661187567887,TikTok,2,Entertainment,15.961727268538429,0,10.0,Low,70.78024325434795
19,Female,USA,5.161818787693626,YouTube,4,Socializing,26.926267588615232,0,6.6400308300241,High,25.168326291836152
21,Male,Canada,2.287052284628348,Twitter,2,Socializing,5.286454928598449,1,9.368703532842012,Low,8.587075901802468
17,Female,USA,2.342110395005604,YouTube,3,Entertainment,43.29385575952118,0,7.71083321428934,Low,43.86100628301894
26,Male,USA,1.7136426515256042,Instagram,4,News,29.14238027213172,1,7.340094309713356,Low,56.06359013256575
19,Male,India,2.9198234364267286,YouTube,5,News,22.334381160439765,1,7.205487335138241,Medium,12.915495474330465
26,Male,India,3.643244621296924,TikTok,2,Socializing,23.04549318642584,0,5.909145339833254,Medium,49.168305189942856
18,Female,Brazil,3.519402797419713,TikTok,4,Socializing,21.68152349416699,1,5.164138855379262,Medium,15.86071141022147
16,Female,Germany,2.6310606955303784,Twitter,3,Entertainment,37.63879675709728,0,7.103295605545478,Medium,37.538276034275725
19,Male,Canada,3.9609845146372993,YouTube,3,Socializing,41.278432493756426,0,7.464814241485394,Medium,75.28395095236971
26,Female,India,5.803143629687281,YouTube,3,Entertainment,35.8637823078119,0,4.343903910767468,High,61.21818829625472
18,Other,USA,3.544160207151108,Twitter,5,Entertainment,22.980975079525763,1,6.445571604061715,Medium,55.915056827024266
26,Male,India,4.989505452592576,Instagram,3,Entertainment,12.602090262813396,1,6.203797875208085,Medium,37.69902937910671
24,Female,UK,4.616064440946346,Instagram,5,News,23.409655425692176,1,7.023929803039025,Medium,33.82179924535252
20,Female,USA,4.069165229903096,TikTok,1,News,14.516995208711345,1,5.853671127831051,Medium,25.167527063977037
24,Other,USA,1.960228009459353,Snapchat,1,Entertainment,24.02951234545954,1,8.923477601292355,Low,47.91102617794683
14,Female,Canada,2.9276004044312263,Instagram,1,Socializing,27.546574020945368,1,6.846161370658741,Medium,34.0280208552642
20,Male,India,3.7356282769538978,TikTok,1,Education,28.92862452621046,1,8.232079770914604,Medium,41.82459499587618
17,Male,Germany,5.322504649536564,Twitter,3,Education,40.371371257640135,1,5.462343865388745,High,30.312883609780947
26,Female,India,2.267647011782413,Twitter,2,Entertainment,13.143190742434744,1,8.410836469631539,Low,28.41176012480865
23,Female,India,5.725519395754333,Snapchat,1,Socializing,39.64267170039503,1,5.468803465670106,High,42.803362146170606
18,Male,USA,2.655799224150574,Instagram,3,Education,32.83173548010587,1,8.092010158640893,Medium,62.206521372359546
20,Male,Australia,6.24129053986423,Instagram,2,Education,16.43828681710164,1,5.691012263997992,High,44.411053234501374
22,Male,Canada,4.127176934707709,Instagram,5,Education,5.0,1,7.314619213530809,Medium,43.34284899650513
22,Male,Germany,2.4124120135752816,YouTube,2,Entertainment,8.159536410189773,0,7.951807669248893,Low,42.20136444270975
18,Female,Germany,4.937324064689612,Snapchat,1,News,37.06001957258282,0,3.2927791741724826,Medium,41.03949057887493
20,Male,UK,0.7980049148463175,Instagram,5,Entertainment,35.3064345251297,0,10.0,Low,48.8705077328022
16,Female,Brazil,3.8566024101825622,YouTube,2,Socializing,19.89224814974841,0,7.525923592896431,Medium,32.636320854809256
17,Male,India,1.1339977499207312,Instagram,1,Entertainment,15.88291948842613,0,9.695599159901262,Low,25.127824136986234
18,Female,Australia,5.112187781677134,Instagram,2,Education,41.86737960914111,1,7.903851478948587,High,67.9476401109957
20,Male,Canada,2.6017764133302834,Instagram,5,Entertainment,25.253166316782625,1,8.034288103912672,Medium,7.44363346355663
21,Male,Brazil,1.215898800252186,YouTube,3,Entertainment,31.16632817598675,1,8.608100082547127,Low,78.69946489010677
23,Male,Brazil,5.321577067706357,Snapchat,2,Entertainment,34.08932232462419,0,4.30717745678324,High,23.485942957200336
15,Female,Canada,1.8960944899030348,Twitter,2,Education,30.274167413737416,0,8.182739366779922,Low,41.48687731712792
21,Male,Canada,3.5875853100865984,YouTube,2,Entertainment,39.88145477998197,1,7.010617756286868,Medium,45.984549597736745
26,Male,Germany,4.790970348932543,Instagram,3,Socializing,26.83798542610752,0,8.083457450165922,Medium,12.64592854691056
24,Male,India,3.0171965473116837,TikTok,3,Socializing,30.39097073780136,1,9.305848170351169,Medium,48.872360538440326
20,Female,USA,2.8573528644541675,Instagram,5,Entertainment,42.13270062828745,1,7.94354028537582,Medium,45.90283658857347
22,Female,USA,1.983576895712792,TikTok,2,Education,34.71099596373455,1,7.147093873634142,Low,27.376271057657725
27,Male,UK,2.556910901237581,YouTube,3,Education,19.84883474503193,1,10.0,Medium,6.425646987998292
19,Female,Germany,2.777481134332749,TikTok,5,Socializing,32.94200576614662,1,8.754160878265408,Medium,22.90949480491834
20,Male,Canada,2.475503181919551,Snapchat,2,Socializing,42.526073684119766,0,7.555392595607839,Low,58.170851833676586
14,Male,UK,4.065281666023138,YouTube,4,News,16.103943739576533,0,7.829804491581997,Medium,4.394750278473346
26,Male,UK,3.169752010568385,Instagram,4,Education,27.18586300554344,1,8.039013889467913,Medium,41.96298795708862
19,Female,India,4.713856866615839,YouTube,2,Socializing,33.49967353549139,1,6.332644906242077,Medium,32.60953150090799
19,Male,UK,5.240528272662831,Twitter,4,Entertainment,25.361113968313955,1,7.078947868892648,High,13.5860760913801
24,Female,USA,4.356001244300148,TikTok,5,Entertainment,34.77353435780338,0,6.05348008135233,Medium,47.22055521749291
17,Male,UK,3.970839366268572,YouTube,4,Education,16.210524018918505,1,8.313503972623243,Medium,50.91949210298285
19,Other,Germany,4.383891222285803,TikTok,5,Entertainment,27.065300257978173,0,7.454471314819237,Medium,51.82841710873893
21,Female,Brazil,5.872039810792425,TikTok,3,Content Creation,29.2621234340412,0,5.563470774422159,High,32.94215775229711
15,Other,India,2.2357712146936928,Instagram,3,Entertainment,22.20931777218857,1,8.728689058953886,Low,63.96309860932614
23,Female,Germany,4.422580482203766,Instagram,2,Entertainment,5.0,1,6.691513445847511,Medium,29.478823205177
25,Male,USA,3.432541529450494,Twitter,1,Entertainment,29.73506760318316,1,7.202451734602594,Medium,60.31041019941981
24,Female,USA,4.378974711260119,TikTok,2,Education,51.73738623100917,1,7.30611401851041,Medium,47.86132677571932
26,Female,USA,1.4553648783654638,Instagram,3,Socializing,33.49661531470264,0,8.774599255328821,Low,30.173841406818227
20,Female,Brazil,4.8869361638509154,YouTube,3,Entertainment,32.46253483104779,0,6.693409932302963,Medium,38.08351840021679
23,Male,India,2.420995903214409,YouTube,5,Socializing,12.27250875340914,0,9.3343295830024,Low,28.27774440826892
24,Female,USA,2.0610657012877214,YouTube,1,Entertainment,30.5368392420959,1,8.160445783121096,Low,54.551352608895584
17,Male,USA,4.2373300422341975,YouTube,5,Education,5.0,1,7.139194990600569,Medium,46.08982104542466
24,Female,UK,6.026355729109292,Instagram,5,Education,20.550808588163896,0,4.94531257774416,High,59.54168702231932
27,Male,UK,2.9850271626946654,Twitter,3,Education,22.775156364627342,0,8.066855988095229,Medium,44.90914966022675
20,Male,India,3.45257520655333,Twitter,3,Entertainment,34.01455281798759,1,7.354190986415512,Medium,9.949893122353313
22,Male,Canada,2.362032032846602,TikTok,4,News,42.01185488938508,1,8.912181818171733,Low,19.972600052119105
20,Female,Brazil,3.3022453818465216,Instagram,2,Entertainment,32.19723563482817,1,7.859535824862667,Medium,65.54836585151233
24,Male,Brazil,3.8784583080684367,YouTube,4,Socializing,25.36679934924803,1,5.582205421922838,Medium,30.095165347631312
20,Female,Brazil,4.437253501302302,Instagram,2,Socializing,38.09797110193608,1,5.929104949325547,Medium,21.019101077766987
17,Male,India,4.666386756575518,TikTok,1,Education,23.57646646543306,1,7.591187270695717,Medium,53.210024843701184
21,Male,USA,3.2472926552555776,TikTok,5,News,36.168089701061234,0,6.775983186597174,Medium,48.80497717276522
14,Female,USA,6.931908199227655,Snapchat,5,News,28.92998434048693,1,4.3209903760405135,High,32.5593948260811
26,Other,India,3.6039561378568696,Instagram,4,Education,13.99501542089634,1,7.455579344964543,Medium,51.91921245565498
17,Female,USA,4.5762759667911554,Instagram,5,Entertainment,16.825681639458928,1,6.613681795591586,Medium,38.77346550644596
19,Female,USA,3.803010308598616,TikTok,2,News,10.234820065131473,0,5.200073557026697,Medium,62.52978739512984
25,Female,Australia,0.8462922315620771,Instagram,3,Education,11.539676290125293,0,9.16666745254987,Low,12.997690108798588
25,Male,India,2.8677339008042555,TikTok,5,Entertainment,19.23607408940307,1,5.395115313548434,Medium,19.924354128597315
16,Male,USA,5.954371251315147,Snapchat,4,Entertainment,38.66293906572328,0,3.4081394497437563,High,17.031984474196207
20,Female,India,1.340966430783905,Snapchat,3,News,45.9958411998476,1,8.319437226986622,Low,46.03250517798499
19,Male,India,2.336401968509402,TikTok,3,Entertainment,19.76060669560858,0,8.216475354992589,Low,6.48493729018351
18,Male,Germany,5.266300531380299,YouTube,5,Entertainment,35.822213279408096,1,5.554524470563857,High,40.938552944337
23,Male,India,2.1098856447215577,Twitter,5,News,23.69866115927879,1,7.36468680049768,Low,33.14760049696788
24,Male,India,3.5013561447128203,TikTok,2,Socializing,20.064436173707872,0,5.746610725020615,Medium,59.7214658661617
20,Male,India,3.8516168368136112,YouTube,5,Entertainment,28.4818453217891,1,7.702887161857485,Medium,30.01438526730914
19,Female,India,3.353609176922058,Twitter,5,Education,32.65344964314544,0,8.234101119254818,Medium,47.20709959421946
24,Male,USA,2.976901602216891,YouTube,4,News,26.07614003347797,0,6.950249187514919,Medium,9.840492859544632
20,Male,India,3.791705616243263,YouTube,5,Socializing,21.897670423074835,1,5.6747128299691685,Medium,30.452866475046378
18,Female,India,0.5,YouTube,3,Socializing,25.8697585853688,0,9.422945282283946,Low,47.214243219143874
27,Female,India,2.264432779605298,Instagram,5,Socializing,25.4429012510813,1,8.303287956169683,Low,30.455439762482595
23,Other,India,3.701822591189367,Twitter,4,Entertainment,29.950451769647195,1,6.323115834586989,Medium,40.50614042072919
24,Male,India,5.702538259210017,YouTube,3,Socializing,32.49910046884579,1,5.89735123578777,High,36.01871634185913
17,Female,USA,3.4636301413197765,YouTube,4,Education,35.719743014148726,0,6.702957383684558,Medium,6.816762096520662
20,Male,USA,3.3218064995756533,Instagram,3,Entertainment,26.915793281611705,1,6.580924001533772,Medium,42.02302302207466
27,Male,Brazil,4.279890634330572,TikTok,1,Entertainment,40.9725195844683,1,5.189334968832274,Medium,28.17019993053824
20,Male,India,1.4982438093964232,TikTok,4,Entertainment,18.62740088726828,0,7.897680713502147,Low,34.30325789169561
